name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
kTest1_0020,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.04,0.1,0.3,MIXED,MIXED,8,296.3333333333333,368.59999999999997,810.0,289.53333333333336,409.09999999999997,861.7333333333332,440.3333333333333,632.0,1398.0,513.3333333333334,1007.0,2335.3333333333335,280.3333333333333,339.3333333333333,744.6666666666666,264.6666666666667,342.6666666666667,698.0,19.2578543027242,35.62963676452637,79.70369553565979,37.81239867210388,77.15607929229736,140.84785612424216
kTest1_0021,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.05,0.1,0.3,MIXED,MIXED,3,299.23333333333335,356.8,813.3666666666667,301.8,358.79999999999995,861.8333333333334,415.3333333333333,445.0,1449.6666666666667,474.0,888.0,2339.3333333333335,286.3333333333333,347.0,742.6666666666666,282.6666666666667,300.0,697.6666666666666,11.100449800491333,39.36996006965637,58.50332951545715,32.31684176127116,97.5629535516103,126.61689623196919
kTest1_0022,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.05,0.1,0.3,MIXED,MIXED,5,300.73333333333335,390.5,782.6666666666666,283.76666666666665,396.93333333333334,826.6333333333332,499.3333333333333,620.0,1343.6666666666667,560.6666666666666,819.3333333333334,2131.3333333333335,278.6666666666667,365.0,720.3333333333334,253.0,350.0,681.6666666666666,16.777451674143474,37.07841229438782,75.4477682908376,39.59357523918152,70.30682444572449,140.08105142911276
kTest1_0023,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.05,0.1,0.3,MIXED,MIXED,8,291.06666666666666,354.3333333333333,811.1666666666666,290.76666666666665,459.96666666666664,853.3333333333334,489.6666666666667,621.3333333333334,1442.6666666666667,612.6666666666666,987.6666666666666,2311.3333333333335,269.0,324.6666666666667,741.0,255.0,401.3333333333333,691.3333333333334,23.21630573272705,35.88505355517069,76.70403297742207,42.870271841684975,74.81234542528789,152.2028710047404
kTest1_0024,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.02,0.1,0.3,MIXED,MIXED,3,290.0333333333333,350.70000000000005,753.1333333333332,285.3,389.0,874.8333333333334,485.3333333333333,582.0,1336.3333333333333,537.0,926.0,2289.3333333333335,268.3333333333333,325.0,688.3333333333334,257.3333333333333,329.3333333333333,717.6666666666666,15.288712978363037,37.67700537045797,73.61430136362712,33.10886605580648,68.62899438540141,136.50317327181497
kTest1_0025,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.02,0.1,0.3,MIXED,MIXED,5,303.23333333333335,409.59999999999997,805.4333333333334,285.3,395.13333333333327,819.4666666666666,395.3333333333333,667.0,1448.3333333333333,537.0,933.3333333333334,2068.6666666666665,293.0,381.0,734.0,257.3333333333333,335.3333333333333,680.6666666666666,16.763049125671387,34.723376512527466,74.83321150143941,36.24900476137797,72.00940267244975,131.27285631497702
kTest1_0026,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.02,0.1,0.3,MIXED,MIXED,8,299.4666666666667,364.0,821.4,291.8,392.8666666666666,819.0,510.6666666666667,550.0,1476.0,515.0,859.6666666666666,2256.0,276.0,343.3333333333333,748.6666666666666,267.0,341.0,659.3333333333334,22.351817448933918,37.88525398572286,75.4890803496043,35.489603439966835,67.65995105107625,137.33158763249716
kTest1_0027,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.03,0.1,0.3,MIXED,MIXED,3,309.8,391.0666666666666,852.5333333333334,297.1666666666667,397.5,812.7666666666668,434.0,703.6666666666666,1478.3333333333333,511.6666666666667,1017.0,2160.6666666666665,296.0,356.3333333333333,783.0,273.3333333333333,328.6666666666667,663.0,13.559236923853556,28.498655875523884,63.436525185902916,27.95672829945882,71.624857823054,141.3712112903595
kTest1_0028,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.03,0.1,0.3,MIXED,MIXED,5,291.2,399.0666666666666,863.1999999999999,294.2,385.8,845.9,470.0,582.6666666666666,1498.0,485.0,990.0,2216.0,271.3333333333333,378.6666666666667,792.6666666666666,273.0,318.6666666666667,693.6666666666666,22.050291856129963,34.19752049446106,78.54698427518208,32.72373414039612,72.57761081059773,142.7895987033844
kTest1_0029,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.03,0.1,0.3,MIXED,MIXED,8,291.7,375.1000000000001,821.1999999999999,294.8666666666667,445.5666666666666,764.1333333333332,487.0,667.0,1423.0,623.6666666666666,1227.6666666666667,1875.3333333333333,270.0,342.6666666666667,754.3333333333334,258.3333333333333,358.6666666666667,640.6666666666666,20.445451259613037,38.276393254597984,73.9550232887268,40.47421717643738,73.17673603693645,134.56476283073425
