name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
popsize_0030,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0031,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0032,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0033,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0034,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0035,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0036,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0037,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0038,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0039,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0040,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0041,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0042,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0043,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0044,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,3,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
