name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
commrange_0030,0,0.999,0.2,1,True,False,False,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,284.6666666666667,344.5,691.2333333333332,281.06666666666666,319.96666666666664,510.6666666666667,473.6666666666667,613.0,1230.3333333333333,551.6666666666666,880.6666666666666,1710.6666666666667,263.6666666666667,314.6666666666667,631.3333333333334,251.0,257.6666666666667,377.3333333333333,9.657426039377848,17.50991177558899,33.64751156171163,20.114249626795452,36.144758542378746,73.42476042111714
commrange_0031,0,0.999,0.2,1,True,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.96666666666664,314.1666666666667,734.5333333333333,281.2,346.5,513.1,479.6666666666667,543.6666666666666,1321.3333333333333,538.0,1017.0,1666.0,270.0,288.6666666666667,669.3333333333334,252.66666666666666,272.0,385.0,6.324357906977336,23.99283440907796,34.574443340301514,18.370001633961994,49.599754095077515,73.27400533358256
commrange_0032,0,0.999,0.2,1,False,True,True,5,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,309.8333333333333,367.09999999999997,815.3333333333334,291.0,411.8666666666666,882.8333333333334,425.3333333333333,548.0,1448.3333333333333,513.0,1028.6666666666667,2369.3333333333335,297.0,347.0,745.0,266.3333333333333,343.3333333333333,717.6666666666666,7.424978415171306,17.007399161656696,38.54254833857218,20.281038999557495,44.92244418462118,88.47967433929443
commrange_0033,0,0.999,0.2,1,False,True,True,10,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,308.6666666666667,364.7333333333333,779.9666666666667,282.1333333333333,417.0666666666666,839.6333333333332,452.6666666666667,602.3333333333334,1364.6666666666667,544.3333333333334,996.6666666666666,1955.3333333333333,292.6666666666667,338.3333333333333,715.0,253.0,352.6666666666667,715.6666666666666,9.481552124023438,17.377696832021076,36.52886509895325,21.477535486221313,43.003605683644615,87.7003246943156
commrange_0034,0,0.999,0.2,1,False,True,True,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.0333333333333,416.5,821.9,286.26666666666665,390.09999999999997,872.4,485.3333333333333,739.0,1469.0,525.6666666666666,952.0,2541.0,268.3333333333333,380.6666666666667,750.0,259.6666666666667,327.6666666666667,687.0,9.197380860646566,19.111252466837566,36.46325174967448,18.24332030614217,46.73514993985494,98.66074824333191
commrange_0035,0,0.999,0.2,1,False,True,True,30,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,289.46666666666664,399.40000000000003,866.9,282.56666666666666,380.90000000000003,811.6666666666666,485.6666666666667,601.0,1544.0,572.6666666666666,680.0,1921.6666666666667,267.6666666666667,377.0,791.6666666666666,250.33333333333334,347.6666666666667,688.3333333333334,10.724051078160604,19.20690131187439,37.109912395477295,19.995569070180256,38.34470502535502,89.83193612098694
commrange_0036,0,0.999,0.2,1,False,True,True,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.1666666666667,395.26666666666665,803.6999999999999,281.7666666666667,380.7,857.2333333333332,486.6666666666667,676.6666666666666,1434.0,561.6666666666666,903.0,1849.3333333333333,268.3333333333333,364.0,733.6666666666666,250.66666666666666,322.6666666666667,747.0,8.765609900156656,19.572582721710205,35.40380962689718,20.5365047454834,41.34041158358256,91.02975996335347
commrange_0037,0,0.999,0.2,1,False,True,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.09999999999997,385.09999999999997,817.0,291.3666666666667,391.8666666666666,768.1666666666666,443.0,638.0,1447.0,513.6666666666666,792.6666666666666,1939.6666666666667,278.6666666666667,357.0,747.0,266.6666666666667,347.3333333333333,638.0,8.89733076095581,20.026087443033855,38.49462032318115,17.15394600232442,41.0717548529307,85.45835161209106
commrange_0038,0,0.999,0.2,1,False,True,True,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.1666666666667,404.26666666666665,843.1999999999999,282.90000000000003,366.59999999999997,814.6666666666666,486.6666666666667,679.6666666666666,1484.0,552.0,927.0,2293.6666666666665,268.3333333333333,373.6666666666667,772.0,253.0,304.3333333333333,650.3333333333334,10.310300827026367,18.77819538116455,37.9105703830719,19.042067050933838,45.0725466410319,90.91477513313293
commrange_0039,0,0.999,0.2,1,False,True,True,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.23333333333335,362.73333333333335,836.8333333333334,283.49999999999994,376.7,850.2999999999998,470.3333333333333,540.3333333333334,1459.3333333333333,543.0,860.0,2401.0,271.3333333333333,343.0,767.6666666666666,254.66666666666666,323.0,678.0,8.474467515945435,18.34574516614278,38.15211462974548,19.144415378570557,42.890793561935425,89.76883935928345
